p_area,p_tilt,p_azimuth,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,era5_distance_km,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,total_sky_direct_solar_radiation_at_surface,toa_incident_solar_radiation,avg_annual_generation
25095,20.0,180.0,10.9195,69.9076,3.1368,37.641,0.3614,4.3373,57.2792,13.6094,14178678.0,19248802.0,9313678.0,27711744.0,3353.3333333333335
80666,0.0,180.0,10.9195,69.9076,3.1368,37.641,0.3614,4.3373,57.2792,7.9901,14178678.0,19248802.0,9313678.0,27711744.0,7884.0
48803,25.0,180.0,10.8372,66.9071,3.1578,37.8939,0.3783,4.5393,57.2498,6.3442,14194187.0,19281182.0,9293384.0,27711882.0,5487.0
23346,20.0,180.0,10.5297,65.1475,3.1161,37.3934,0.4359,5.2304,57.3535,4.5112,14076779.0,19258352.0,9187915.0,27620194.0,12763.333333333334
30288,20.0,180.0,10.5297,65.1475,3.1161,37.3934,0.4359,5.2304,57.3535,5.4773,14076779.0,19258352.0,9187915.0,27620194.0,13344.333333333334
124577,20.0,180.0,10.5297,65.1475,3.1161,37.3934,0.4359,5.2304,57.3535,4.3628,14076779.0,19258352.0,9187915.0,27620194.0,13305.0
362146,20.0,180.0,10.5297,65.1475,3.1161,37.3934,0.4359,5.2304,57.3535,4.0795,14076779.0,19258352.0,9187915.0,27620194.0,11359.666666666666
34629,30.0,180.0,10.6881,65.0229,3.2142,38.5707,0.3913,4.695,57.3387,10.685,14241667.0,19312170.0,9297471.0,27711848.0,1585.6666666666667
29732,0.0,180.0,10.9195,69.9076,3.1368,37.641,0.3614,4.3373,57.2792,1.8237,14178678.0,19248802.0,9313678.0,27711744.0,3858.0
47116,0.0,180.0,10.9195,69.9076,3.1368,37.641,0.3614,4.3373,57.2792,2.013,14178678.0,19248802.0,9313678.0,27711744.0,3745.0
23713,12.0,180.0,11.0416,71.7403,3.3182,39.8186,0.3164,3.7963,56.6919,6.6333,14585768.0,19288750.0,9665200.0,27803036.0,2459.6666666666665
539088,20.0,180.0,10.6881,65.0229,3.2142,38.5707,0.3913,4.695,57.3387,16.0273,14241667.0,19312170.0,9297471.0,27711848.0,45589.666666666664
247215,20.0,180.0,11.064,69.054,3.2301,38.7613,0.3327,3.993,56.8133,14.8648,14661565.0,19312318.0,9671805.0,27803052.0,30336.5
153220,20.0,180.0,10.7612,75.437,3.656,43.8724,0.2882,3.4589,56.5824,14.7263,14475085.0,19272256.0,9664357.0,27803002.0,10676.5
147983,60.0,180.0,10.7612,75.437,3.656,43.8724,0.2882,3.4589,56.5824,7.9506,14475085.0,19272256.0,9664357.0,27803002.0,7251.5
13516,60.0,180.0,10.7612,75.437,3.656,43.8724,0.2882,3.4589,56.5824,7.8326,14475085.0,19272256.0,9664357.0,27803002.0,1034.0
27421,21.0,180.0,10.5297,65.1475,3.1161,37.3934,0.4359,5.2304,57.3535,9.9967,14076779.0,19258352.0,9187915.0,27620194.0,2803.5
63435,27.0,200.0,11.0416,71.7403,3.3182,39.8186,0.3164,3.7963,56.6919,11.7321,14585768.0,19288750.0,9665200.0,27803036.0,2638.6
241473,90.0,90.0,18.0027,69.0027,3.5626,42.7509,0.0099,0.1184,53.7539,4.0376,16246333.0,20824258.0,11035106.0,30429806.0,20113.4
156771,20.0,180.0,17.4862,65.8148,3.1922,38.3058,0.0204,0.2451,53.5568,4.6638,16178066.0,20918412.0,11077713.0,30351654.0,13040.8
185989,20.0,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,10.8856,16190502.0,20806902.0,11016385.0,30273032.0,19080.4
231387,60.0,180.0,18.8156,70.8362,3.4175,41.0101,0.0024,0.0288,53.4505,5.2246,16507865.0,21082486.0,11271123.0,30813064.0,18543.5
295390,,90.0,18.1206,65.4477,3.1126,37.3515,0.012,0.1441,52.9401,7.1333,16237663.0,20897974.0,11106654.0,30429748.0,19103.2
249937,60.0,180.0,17.9032,64.5563,3.0829,36.9948,0.0145,0.1745,52.9951,4.7096,16274135.0,20930844.0,11112257.0,30429784.0,15796.8
297242,60.0,180.0,17.9032,64.5563,3.0829,36.9948,0.0145,0.1745,52.9951,5.0552,16274135.0,20930844.0,11112257.0,30429784.0,21956.4
292709,60.0,180.0,17.9032,64.5563,3.0829,36.9948,0.0145,0.1745,52.9951,4.5961,16274135.0,20930844.0,11112257.0,30429784.0,22849.6
1636809,60.0,180.0,18.5633,69.2416,3.2282,38.738,0.0038,0.0462,53.343,12.097,16267040.0,21043466.0,11072508.0,30737286.0,128829.0
255488,20.0,180.0,18.0207,64.6771,3.1143,37.3717,0.0131,0.1577,52.9436,10.5044,16253364.0,20915782.0,11119095.0,30429794.0,18517.6
200979,,180.0,18.8156,70.8362,3.4175,41.0101,0.0024,0.0288,53.4505,3.546,16507865.0,21082486.0,11271123.0,30813064.0,14961.6
1800410,,180.0,17.7795,64.849,3.123,37.4761,0.0155,0.1864,53.213,8.2857,16255875.0,20953656.0,11117189.0,30429738.0,168108.6
154147,60.0,90.0,18.5685,65.91,3.1721,38.0653,0.0069,0.0834,53.1183,17.1412,16337807.0,21033110.0,11123679.0,30661234.0,12923.5
548975,60.0,90.0,18.5685,65.91,3.1721,38.0653,0.0069,0.0834,53.1183,16.7634,16337807.0,21033110.0,11123679.0,30661234.0,40780.3
123367,60.0,180.0,18.3871,65.3621,3.1386,37.6638,0.0089,0.1069,52.9621,9.4808,16360514.0,20995204.0,11148038.0,30584422.0,10339.7
214555,60.0,180.0,18.5685,65.91,3.1721,38.0653,0.0069,0.0834,53.1183,4.7955,16337807.0,21033110.0,11123679.0,30661234.0,12335.3
274784,,90.0,18.5685,65.91,3.1721,38.0653,0.0069,0.0834,53.1183,6.7408,16337807.0,21033110.0,11123679.0,30661234.0,16669.9
170299,20.0,180.0,18.6164,67.7872,3.1793,38.1517,0.0049,0.0587,53.2952,2.5269,16329913.0,21075270.0,11129047.0,30737334.0,18286.9
384873,60.0,90.0,18.6164,67.7872,3.1793,38.1517,0.0049,0.0587,53.2952,1.7423,16329913.0,21075270.0,11129047.0,30737334.0,30677.5
155281,20.0,180.0,18.1142,64.7994,3.1457,37.7484,0.0116,0.1387,53.0028,4.4838,16326579.0,20961754.0,11138923.0,30507402.0,11165.4
1007047,52.0,180.0,18.1142,64.7994,3.1457,37.7484,0.0116,0.1387,53.0028,0.459,16326579.0,20961754.0,11138923.0,30507402.0,70745.0
206411,20.0,180.0,18.0207,64.6771,3.1143,37.3717,0.0131,0.1577,52.9436,10.5415,16253364.0,20915782.0,11119095.0,30429794.0,10833.6
564908,,180.0,18.3871,65.3621,3.1386,37.6638,0.0089,0.1069,52.9621,10.0393,16360514.0,20995204.0,11148038.0,30584422.0,30423.666666666668
1754145,,180.0,18.3819,66.948,3.2336,38.8032,0.0073,0.0881,53.2865,10.9281,16321703.0,20958260.0,11111482.0,30584446.0,125901.4
1422294,,180.0,19.0915,72.5112,3.2406,38.887,0.0017,0.0208,52.7563,7.458,16553261.0,21056526.0,11376065.0,30813088.0,95593.3
64642,16.0,180.0,19.5388,74.5426,3.2313,38.776,0.0008,0.0101,52.0733,10.5349,16989732.0,21105942.0,11755057.0,30888240.0,10696.2
201237,,180.0,17.9032,64.5563,3.0829,36.9948,0.0145,0.1745,52.9951,4.4213,16274135.0,20930844.0,11112257.0,30429784.0,10043.666666666666
122075,60.0,180.0,18.3562,65.9367,3.1089,37.3074,0.0094,0.1125,52.9327,8.9411,16287869.0,20930612.0,11118515.0,30507440.0,8154.666666666667
612106,60.0,90.0,18.3562,65.9367,3.1089,37.3074,0.0094,0.1125,52.9327,9.7138,16287869.0,20930612.0,11118515.0,30507440.0,41761.8
56426,25.0,180.0,18.4432,68.7682,3.289,39.468,0.0054,0.0644,53.5894,11.06,16292156.0,20984496.0,11082645.0,30661218.0,3250.7
102812,60.0,180.0,17.4862,65.8148,3.1922,38.3058,0.0204,0.2451,53.5568,1.5401,16178066.0,20918412.0,11077713.0,30351654.0,6379.666666666667
41255,,180.0,18.5445,67.0228,3.1685,38.0221,0.0062,0.0747,53.1987,15.7605,16271765.0,21012280.0,11078791.0,30661218.0,3300.6666666666665
27211,25.0,180.0,17.7682,65.6641,3.1041,37.2488,0.0166,0.1989,53.0734,8.8518,16160036.0,20882886.0,11077834.0,30351638.0,2758.0
127575,,180.0,17.6044,67.4749,3.478,41.736,0.0154,0.1851,53.5704,10.1216,16081373.0,20780100.0,10910220.0,30273114.0,9129.333333333334
51223,60.0,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,12.2497,16190502.0,20806902.0,11016385.0,30273032.0,4278.0
38237,25.0,180.0,18.2095,66.3434,3.1754,38.1047,0.01,0.1206,53.0912,7.9403,16237851.0,20859778.0,11060241.0,30429794.0,3950.6666666666665
26735,52.0,0.0,16.1075,66.4648,3.378,40.5363,0.0388,0.4658,53.6808,3.8934,15973407.0,20908554.0,10944965.0,30114766.0,2020.6666666666667
51986,52.0,0.0,16.1075,66.4648,3.378,40.5363,0.0388,0.4658,53.6808,3.8746,15973407.0,20908554.0,10944965.0,30114766.0,3998.3333333333335
42112,60.0,180.0,17.9521,65.6251,3.2701,39.241,0.0131,0.1575,53.1901,7.8466,16245481.0,20837314.0,11055416.0,30351642.0,4427.0
52268,52.0,180.0,17.9298,66.4336,3.3245,39.8939,0.0128,0.1533,53.419,11.0966,16193592.0,20825358.0,11012157.0,30351654.0,3853.3333333333335
53114,55.0,180.0,18.3366,68.7389,3.187,38.2437,0.0078,0.0939,53.2774,14.7128,16208775.0,20872198.0,11037151.0,30507412.0,3798.0
47095,52.0,180.0,18.3366,68.7389,3.187,38.2437,0.0078,0.0939,53.2774,16.8019,16208775.0,20872198.0,11037151.0,30507412.0,3453.0
52465,52.0,180.0,17.8919,67.2344,3.387,40.6445,0.0124,0.1491,53.5489,7.1355,16139657.0,20813838.0,10962613.0,30351616.0,3860.3333333333335
48766,52.0,180.0,17.6799,66.7614,3.4074,40.8893,0.0162,0.1943,53.4351,10.2992,16061465.0,20788858.0,10932052.0,30273176.0,3657.0
23762,52.0,0.0,16.1075,66.4648,3.378,40.5363,0.0388,0.4658,53.6808,10.2612,15973407.0,20908554.0,10944965.0,30114766.0,2020.3333333333333
50013,52.0,180.0,18.01,64.8428,3.1827,38.1925,0.0136,0.1632,53.0125,16.4546,16249804.0,20847490.0,11074271.0,30351638.0,3719.6666666666665
45868,55.0,180.0,17.9298,66.4336,3.3245,39.8939,0.0128,0.1533,53.419,12.8602,16193592.0,20825358.0,11012157.0,30351654.0,3701.3333333333335
44772,52.0,180.0,17.8919,67.2344,3.387,40.6445,0.0124,0.1491,53.5489,9.7211,16139657.0,20813838.0,10962613.0,30351616.0,3814.6666666666665
44945,52.0,180.0,17.4367,65.8393,3.3021,39.6253,0.022,0.2644,53.3349,9.247,16050623.0,20756490.0,10927113.0,30194158.0,3729.6666666666665
43874,52.0,180.0,17.8919,67.2344,3.387,40.6445,0.0124,0.1491,53.5489,6.2101,16139657.0,20813838.0,10962613.0,30351616.0,3776.6666666666665
36325,20.0,180.0,16.3339,65.9433,3.1447,37.7364,0.0423,0.5071,53.8371,6.2622,15915739.0,20806340.0,10894931.0,30034640.0,3974.6666666666665
97646,,180.0,18.3871,65.3621,3.1386,37.6638,0.0089,0.1069,52.9621,9.6272,16360514.0,20995204.0,11148038.0,30584422.0,5720.666666666667
129516,,180.0,18.3507,65.2839,3.1309,37.5704,0.0092,0.1107,53.0308,10.7992,16324777.0,21003154.0,11153839.0,30584474.0,7838.666666666667
262816,60.0,180.0,17.691,66.2329,3.369,40.4285,0.0169,0.2029,53.3427,8.8118,16106555.0,20798064.0,10971924.0,30273132.0,19283.0
123350,,0.0,18.3871,65.3621,3.1386,37.6638,0.0089,0.1069,52.9621,14.9177,16360514.0,20995204.0,11148038.0,30584422.0,12554.333333333334
44210,52.0,180.0,17.7223,64.6162,3.183,38.1961,0.0191,0.2288,53.0851,6.2649,16180204.0,20815416.0,11026736.0,30273114.0,3713.6666666666665
41221,,0.0,17.7223,64.6162,3.183,38.1961,0.0191,0.2288,53.0851,7.0185,16180204.0,20815416.0,11026736.0,30273114.0,4132.0
14895,25.0,148.0,17.691,66.2329,3.369,40.4285,0.0169,0.2029,53.3427,4.1017,16106555.0,20798064.0,10971924.0,30273132.0,1630.3333333333333
46520,60.0,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,9.0276,16190502.0,20806902.0,11016385.0,30273032.0,4144.0
272849,,0.0,19.0915,72.5112,3.2406,38.887,0.0017,0.0208,52.7563,3.2854,16553261.0,21056526.0,11376065.0,30813088.0,25713.666666666668
200991,,0.0,18.5633,69.2416,3.2282,38.738,0.0038,0.0462,53.343,9.4962,16267040.0,21043466.0,11072508.0,30737286.0,21156.666666666668
31485,25.0,225.0,18.153,73.1422,3.7671,45.2046,0.0087,0.104,53.2437,11.8749,16325938.0,20806374.0,11144245.0,30429816.0,2506.3333333333335
18564,15.0,180.0,18.3562,65.9367,3.1089,37.3074,0.0094,0.1125,52.9327,11.5246,16287869.0,20930612.0,11118515.0,30507440.0,1945.3333333333333
1700599,60.0,180.0,18.3819,66.948,3.2336,38.8032,0.0073,0.0881,53.2865,9.9915,16321703.0,20958260.0,11111482.0,30584446.0,133484.4
29128,25.0,180.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,11.274,15918960.0,20858130.0,10884757.0,30034640.0,2586.3333333333335
50150,,60.0,18.2095,66.3434,3.1754,38.1047,0.01,0.1206,53.0912,6.4023,16237851.0,20859778.0,11060241.0,30429794.0,3999.6666666666665
64098,20.0,180.0,16.4137,66.1853,3.1884,38.2612,0.0404,0.4846,53.8613,14.9946,15923161.0,20778774.0,10897799.0,30034658.0,8100.0
1697771,90.0,90.0,18.5438,65.4744,3.1,37.2,0.0073,0.0875,53.0256,12.104,16412877.0,21053434.0,11186357.0,30661202.0,160709.0
64638,55.0,180.0,16.6975,65.9305,3.1501,37.8008,0.0333,0.3991,53.7984,12.0773,15980868.0,20781284.0,10881915.0,30114696.0,6412.0
78444,20.0,190.0,18.4699,69.3922,3.3013,39.616,0.0059,0.0708,53.6117,13.1623,16349092.0,20889914.0,11092187.0,30584488.0,10237.666666666666
43281,,180.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,11.4162,15918960.0,20858130.0,10884757.0,30034640.0,3892.6666666666665
41317,,180.0,16.1075,66.4648,3.378,40.5363,0.0388,0.4658,53.6808,10.085,15973407.0,20908554.0,10944965.0,30114766.0,3524.3333333333335
76635,0.0,0.0,16.5559,67.6815,3.4635,41.5626,0.0301,0.3616,53.5963,11.3009,16018049.0,20908158.0,11037101.0,30194146.0,6367.333333333333
1926588,,180.0,18.0207,64.6771,3.1143,37.3717,0.0131,0.1577,52.9436,11.3587,16253364.0,20915782.0,11119095.0,30429794.0,145688.6
175868,,0.0,17.6799,66.7614,3.4074,40.8893,0.0162,0.1943,53.4351,11.8829,16061465.0,20788858.0,10932052.0,30273176.0,16382.333333333334
38754,60.0,180.0,16.5559,67.6815,3.4635,41.5626,0.0301,0.3616,53.5963,7.0029,16018049.0,20908158.0,11037101.0,30194146.0,4157.0
48452,60.0,180.0,17.1257,65.6221,3.1268,37.5213,0.0247,0.2961,53.5501,13.7051,16126919.0,20887706.0,11074561.0,30273014.0,3750.6666666666665
36170,60.0,180.0,17.5943,66.4923,3.0677,36.8121,0.0189,0.2262,53.3509,8.2505,16142061.0,20918230.0,11123467.0,30351636.0,3133.6666666666665
45302,,180.0,16.2617,66.2382,3.3153,39.7832,0.0376,0.4506,53.8509,14.2823,15979781.0,20870856.0,10934804.0,30114690.0,3071.3333333333335
41220,55.0,180.0,16.1075,66.4648,3.378,40.5363,0.0388,0.4658,53.6808,6.7125,15973407.0,20908554.0,10944965.0,30114766.0,4651.333333333333
209867,,0.0,17.4356,66.146,3.3608,40.3296,0.0208,0.2499,53.4213,14.6882,16054280.0,20753974.0,10913002.0,30194148.0,20454.6
1725580,,180.0,18.3819,66.948,3.2336,38.8032,0.0073,0.0881,53.2865,14.2588,16321703.0,20958260.0,11111482.0,30584446.0,156567.2
1397306,60.0,180.0,16.8905,65.7481,3.3064,39.6766,0.032,0.3843,53.6939,11.422,15964076.0,20733128.0,10847602.0,30114710.0,142764.0
185711,0.0,0.0,17.1561,65.7305,3.3088,39.7052,0.0279,0.3353,53.4887,8.0572,16037116.0,20714674.0,10897781.0,30114726.0,12389.0
149683,,0.0,18.3871,65.3621,3.1386,37.6638,0.0089,0.1069,52.9621,11.0022,16360514.0,20995204.0,11148038.0,30584422.0,15827.333333333334
155025,,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,12.3953,16190502.0,20806902.0,11016385.0,30273032.0,11015.333333333334
85579,,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,13.7257,16190502.0,20806902.0,11016385.0,30273032.0,2892.6666666666665
35731,,1.0,17.6044,67.4749,3.478,41.736,0.0154,0.1851,53.5704,1.096,16081373.0,20780100.0,10910220.0,30273114.0,3763.0
46929,60.0,180.0,17.9521,65.6251,3.2701,39.241,0.0131,0.1575,53.1901,10.6362,16245481.0,20837314.0,11055416.0,30351642.0,3002.6666666666665
58676,,180.0,17.1257,65.6221,3.1268,37.5213,0.0247,0.2961,53.5501,12.8172,16126919.0,20887706.0,11074561.0,30273014.0,4079.0
328860,,0.0,16.4855,66.1717,3.3217,39.8607,0.0374,0.4488,53.8529,5.1944,15973173.0,20842550.0,10922053.0,30114650.0,30499.333333333332
1395370,,180.0,17.5687,66.9976,3.1435,37.722,0.0191,0.2297,53.2834,15.5378,16147187.0,20913522.0,11061274.0,30351610.0,137708.0
1749390,,0.0,18.0207,64.6771,3.1143,37.3717,0.0131,0.1577,52.9436,6.5693,16253364.0,20915782.0,11119095.0,30429794.0,149007.0
63070,,180.0,17.3522,66.244,3.1136,37.3637,0.0242,0.291,53.5544,9.3772,16074469.0,20880810.0,11024901.0,30273104.0,6007.333333333333
33356,,180.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,6.7077,15918960.0,20858130.0,10884757.0,30034640.0,2353.0
18805,,180.0,17.1635,65.6411,3.2336,38.8029,0.0277,0.3327,53.4288,8.9494,16004135.0,20712320.0,10870770.0,30114686.0,3076.0
48248,,180.0,16.7208,65.7809,3.2575,39.0905,0.0334,0.4011,53.8058,13.9421,15983401.0,20759232.0,10865532.0,30114792.0,2994.0
197432,,180.0,17.7223,64.6162,3.183,38.1961,0.0191,0.2288,53.0851,5.3875,16180204.0,20815416.0,11026736.0,30273114.0,10975.333333333334
43638,0.0,180.0,17.7223,64.6162,3.183,38.1961,0.0191,0.2288,53.0851,16.4296,16180204.0,20815416.0,11026736.0,30273114.0,2007.5
1973188,,180.0,17.8394,64.8245,3.1418,37.7017,0.0157,0.1881,53.0876,12.7158,16186099.0,20869246.0,11084859.0,30351616.0,85587.6
50700,52.0,0.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,10.8047,16190502.0,20806902.0,11016385.0,30273032.0,3739.0
51907,45.0,45.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,3.7948,15918960.0,20858130.0,10884757.0,30034640.0,3184.0
34570,45.0,45.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,3.8802,15918960.0,20858130.0,10884757.0,30034640.0,3259.0
191973,0.0,180.0,18.0966,67.518,3.3404,40.0852,0.0098,0.1175,53.6481,7.2994,16232011.0,20832410.0,11008959.0,30429786.0,19987.0
40553,0.0,180.0,17.9521,65.6251,3.2701,39.241,0.0131,0.1575,53.1901,8.9318,16245481.0,20837314.0,11055416.0,30351642.0,4657.0
42048,0.0,180.0,17.6902,65.4144,3.2409,38.8906,0.0178,0.2141,53.1663,11.2802,16190502.0,20806902.0,11016385.0,30273032.0,3661.0
51899,55.0,180.0,17.9521,65.6251,3.2701,39.241,0.0131,0.1575,53.1901,14.2769,16245481.0,20837314.0,11055416.0,30351642.0,3696.0
42712,0.0,180.0,17.9521,65.6251,3.2701,39.241,0.0131,0.1575,53.1901,14.4642,16245481.0,20837314.0,11055416.0,30351642.0,4048.0
59397,0.0,180.0,17.5943,66.4923,3.0677,36.8121,0.0189,0.2262,53.3509,17.4818,16142061.0,20918230.0,11123467.0,30351636.0,4108.0
154975,20.0,180.0,16.6625,65.9009,3.2619,39.1422,0.0347,0.4162,53.7214,9.6169,15952293.0,20818686.0,10904357.0,30114666.0,21124.0
60283,0.0,0.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,5.485,15918960.0,20858130.0,10884757.0,30034640.0,5827.246666666667
29795,25.0,352.0,16.1424,65.4214,3.169,38.028,0.0453,0.5438,53.8311,5.7175,15918960.0,20858130.0,10884757.0,30034640.0,3604.7
1094976,,25.0,18.153,73.1422,3.7671,45.2046,0.0087,0.104,53.2437,8.6717,16325938.0,20806374.0,11144245.0,30429816.0,79448.33333333333
1739422,52.0,180.0,17.5687,66.9976,3.1435,37.722,0.0191,0.2297,53.2834,8.9355,16147187.0,20913522.0,11061274.0,30351610.0,140435.1
280154,55.0,180.0,16.5078,66.5762,3.6142,43.3708,0.0317,0.3808,53.3538,12.9181,16025018.0,20809644.0,10933709.0,30034704.0,23197.666666666668
153038,25.0,180.0,15.6543,69.3767,3.6424,43.7093,0.0378,0.453,56.6986,15.4956,15567507.0,20874716.0,10426936.0,30034694.0,11677.9
324072,25.0,180.0,16.4456,66.5879,3.6168,43.4021,0.0338,0.4055,54.2053,12.3144,15891032.0,20757750.0,10796503.0,29954346.0,25468.7
278410,25.0,180.0,16.4456,66.5879,3.6168,43.4021,0.0338,0.4055,54.2053,15.4033,15891032.0,20757750.0,10796503.0,29954346.0,25278.1
441853,45.0,180.0,16.4482,65.2501,3.4832,41.798,0.0391,0.4695,53.371,9.6883,15983477.0,20711852.0,10896974.0,29873338.0,28179.0
367504,45.0,180.0,16.4456,66.5879,3.6168,43.4021,0.0338,0.4055,54.2053,13.0127,15891032.0,20757750.0,10796503.0,29954346.0,24954.4
221995,45.0,180.0,16.3912,66.4267,3.6274,43.5286,0.0346,0.4151,53.9326,13.2469,15921344.0,20758882.0,10848774.0,29954352.0,13784.6
1235443,,180.0,16.769,65.5346,3.5024,42.0284,0.034,0.4083,52.5923,14.8644,16115601.0,20762690.0,11042010.0,29954316.0,99329.2
376321,0.0,0.0,16.5801,65.4028,3.5052,42.0629,0.0352,0.4221,53.1521,9.6997,16042318.0,20764558.0,10952121.0,29954298.0,26176.0
87286,24.0,180.0,16.4578,65.5617,3.4897,41.8767,0.0393,0.4711,52.8474,14.3666,16107092.0,20718498.0,11003321.0,29873338.0,3187.2
38555,15.0,180.0,15.6543,69.3767,3.6424,43.7093,0.0378,0.453,56.6986,4.7708,15567507.0,20874716.0,10426936.0,30034694.0,2682.3
40796,,0.0,16.6959,67.0494,3.4491,41.3896,0.0335,0.4025,52.3283,3.8099,16099107.0,20754978.0,11078137.0,29954340.0,3537.6666666666665
106271,50.0,0.0,13.2702,68.8305,3.2987,39.5838,0.1812,2.1749,57.9082,1.9823,15484042.0,20896444.0,10263606.0,29628030.0,7497.2
30025,27.0,180.0,15.5221,67.9523,3.6292,43.5502,0.0607,0.7283,56.7904,0.4155,15429145.0,20514624.0,10248555.0,29628062.0,2615.6666666666665
37854,20.0,180.0,16.5801,65.4028,3.5052,42.0629,0.0352,0.4221,53.1521,9.7105,16042318.0,20764558.0,10952121.0,29954298.0,3369.3333333333335
3803460,,180.0,15.5116,69.2195,4.0312,48.3744,0.0442,0.5305,56.5998,10.8172,15660828.0,20852442.0,10462121.0,30034720.0,321578.8
1501463,,180.0,16.4482,65.2501,3.4832,41.798,0.0391,0.4695,53.371,10.5936,15983477.0,20711852.0,10896974.0,29873338.0,114036.33333333331
124939,20.0,180.0,13.4986,68.7583,3.3396,40.0757,0.1546,1.855,58.3542,7.0213,15469539.0,20830206.0,10250503.0,29628042.0,6829.0
81805,20.0,180.0,16.4157,66.1822,3.6107,43.3288,0.0359,0.4312,53.5425,1.8962,15962618.0,20761462.0,10901121.0,29954342.0,4290.666666666667
138681,20.0,180.0,15.4637,67.7481,3.566,42.7923,0.0686,0.823,55.0858,9.1166,15622252.0,20472970.0,10503745.0,29545366.0,8815.0
73156,20.0,180.0,16.4482,65.2501,3.4832,41.798,0.0391,0.4695,53.371,14.3063,15983477.0,20711852.0,10896974.0,29873338.0,2084.0
18027,12.0,180.0,16.769,65.5346,3.5024,42.0284,0.034,0.4083,52.5923,8.0418,16115601.0,20762690.0,11042010.0,29954316.0,1073.6666666666667
84854,,180.0,16.3745,65.6409,3.5106,42.1276,0.0393,0.4721,53.1274,12.7155,16053161.0,20716724.0,10956881.0,29873330.0,5523.9
2029304,,0.0,15.716,65.4223,3.4933,41.9191,0.0673,0.808,53.8503,12.8731,15882581.0,20489248.0,10773264.0,29545352.0,174101.0
691646,,180.0,15.6955,67.8977,3.7227,44.6726,0.0521,0.6257,56.4608,9.513,15589196.0,20732162.0,10404793.0,29873356.0,48323.333333333336
107888,20.0,180.0,13.4986,68.7583,3.3396,40.0757,0.1546,1.855,58.3542,6.5721,15469539.0,20830206.0,10250503.0,29628042.0,6557.333333333333
46025,,180.0,15.3434,66.5176,3.4776,41.7307,0.0696,0.8357,56.2437,6.4776,15519711.0,20490910.0,10339986.0,29545368.0,1833.0
45646,,180.0,14.1275,69.1694,3.2311,38.7726,0.1312,1.575,58.6535,14.1465,15483583.0,20808926.0,10276418.0,29710248.0,1162.0
360137,0.0,180.0,16.7125,65.0979,3.4941,41.9286,0.0346,0.415,52.857,14.5321,16092144.0,20765626.0,10999055.0,29954320.0,36093.0
251025,55.0,180.0,19.5213,61.28,2.5285,30.3419,0.0109,0.1303,45.9515,8.1504,17147670.0,21446802.0,12081801.0,30962984.0,18012.666666666668
214612,0.0,180.0,19.2459,57.0665,1.8212,21.8545,0.0102,0.1225,44.7034,14.109,18175568.0,22006702.0,13102283.0,31329394.0,15044.333333333334
313859,45.0,180.0,21.3209,63.569,2.2338,26.806,0.0006,0.0068,50.3161,7.1054,17191802.0,21912240.0,11858337.0,31752474.0,9443.1
308449,0.0,180.0,21.1721,37.1537,0.5666,6.7986,0.0085,0.1014,32.1734,12.7852,21305242.0,23455326.0,16569644.0,31683238.0,24267.7
1490194,,180.0,22.0862,55.251,1.6188,19.4253,0.0015,0.018,44.805,13.5023,17978366.0,22128748.0,12721047.0,31752486.0,76576.8
303447,,90.0,18.2217,34.8851,0.6131,7.3574,0.0166,0.1989,31.7303,7.2735,21427322.0,23188254.0,16899694.0,30962946.0,18908.8
164813,,180.0,20.6907,65.115,2.4411,29.2938,0.001,0.0119,51.3456,5.2867,17041972.0,21865700.0,11714837.0,31683264.0,10559.9
309090,45.0,180.0,21.3209,63.569,2.2338,26.806,0.0006,0.0068,50.3161,8.0109,17191802.0,21912240.0,11858337.0,31752474.0,8998.3
320003,45.0,180.0,21.2559,62.7334,2.1756,26.1069,0.0006,0.0066,49.7658,7.9661,17245410.0,21930486.0,11920859.0,31752442.0,10254.8
348871,20.0,205.0,21.3209,63.569,2.2338,26.806,0.0006,0.0068,50.3161,11.2988,17191802.0,21912240.0,11858337.0,31752474.0,19440.1
3027881,,180.0,21.4598,58.8732,1.9438,23.3259,0.0009,0.0105,47.523,5.51,17532840.0,22025914.0,12235916.0,31752474.0,197105.0
6122268,,180.0,18.6841,52.6658,1.8461,22.1529,0.0335,0.4017,40.2885,10.6376,18247318.0,21616634.0,13402249.0,30661218.0,250609.2
