t_cap,t_hh,t_rd,t_rsa,t_ttlh,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_annual_windspeed_m_s,climate_install_month_windspeed_m_s,area,num_turbines,wind_power_cubed,turbine_density,avg_annual_generation
2000.0,95.0,110.0,9503.32,150.0,9.975860869565217,69.29707536231884,2.7883449275362318,33.46001014492754,0.2620840579710145,3.1453420289855076,56.361456521739136,1.0625536231884058,1.2115347826086957,0.015460399918998375,69,1.1996445064482482,4463.015210570974,
3600.0,112.0,136.0,14526.72,180.1,24.0241,63.5552,1.5775,18.930199999999996,0.0019,0.022800000000000004,47.9943,3.0036,2.4313,0.0010385961299999064,14,27.097316686656,13479.734418037224,145553.7
2820.0,89.0,127.0,12667.69,152.4,16.8309,48.919200000000004,1.4146666666666665,16.975483333333333,0.051533333333333334,0.6184499999999999,37.79086666666667,1.7968833333333334,1.4074166666666668,0.012483197100001083,120,5.8017584232259125,9612.921997361524,1163290.5
2657.303370786517,105.41573033707866,126.65168539325843,12629.007865168538,168.65393258426968,11.7329,66.6397,2.7185,32.6216,0.211,2.5315,52.49159999999999,1.1055,1.0360966292134832,0.03174123651999888,89,1.3510649913749997,2803.9235315840533,849925.2
2820.0,89.0,127.0,12667.69,152.4,17.424584905660378,43.58851886792453,0.9730773584905661,11.677145283018868,0.03680566037735849,0.4418924528301887,35.418643396226415,1.9454830188679246,1.6026018867924527,0.021530702538001874,53,7.363466803818851,2461.6010511712075,597194.2
,,,,,16.175,47.6939,1.2778,15.3331,0.0636,0.7637,37.3676,1.9702,1.496,0.0,1,7.647701776408,,16369.4
1500.0,80.0,87.0,5944.68,123.40000000000002,10.8564,68.3926,2.8389,34.0669,0.2782,3.3383,61.48409999999999,1.4551,0.6984,5.4907750000208675e-06,3,3.0809065261510002,546370.9585602394,8976.3
2820.0,89.0,127.0,12667.69,152.4,14.6318,60.2034,1.0732,12.8787,0.0027,0.0318,37.5794,0.98,1.7078,4.163513000014463e-06,2,0.9411919999999999,480363.5775829336,13474.666666666666
2820.0,89.0,127.0,12667.69,152.4,9.462256097560974,67.32003414634147,2.243160975609756,26.917529268292682,0.30174146341463415,3.6205268292682926,51.74061463414635,1.3503365853658538,1.4989682926829269,0.017352833796000233,82,2.4622157393492565,4725.452970044623,849754.9
3462.980769230769,81.875,132.75,13928.145769230769,148.23076923076923,18.072507692307692,62.47601538461539,2.718919230769231,32.62709615384615,0.03386538461538462,0.40660384615384615,45.29019230769231,1.3649884615384615,1.7778653846153847,0.011004909782999357,52,2.5432376292951906,4725.163679245315,522975.2
550.0,47.5,43.5,1651.3,69.55,9.272,72.0516,3.2871,39.4458,0.5601,6.7208,64.5118,1.8241,1.2803,1.38733199998427e-06,2,6.069402371521001,1441615.9938808277,472.5
2520.0,89.0,127.0,12667.69,152.4,11.840269620253165,54.131241772151895,1.1106468354430379,13.327767088607594,0.14138860759493668,1.6968696202531643,49.79467594936709,2.4509177215189872,2.366558227848101,0.034345131687999145,79,14.72265706129006,2300.1804365654575,337197.9
1500.0,80.0,87.0,5944.68,123.40000000000002,10.685,68.7102,2.734,32.8079,0.266,3.1915999999999998,61.4522,1.3015,1.4372,5.584399999698464e-07,3,2.2046137783750006,5372108.015475231,10084.8
3623.8805970149256,102.46268656716418,139.43283582089552,15505.074029850746,172.2537313432836,18.2461,51.7077,1.7279,20.7349,0.043,0.5166,39.418,1.703,1.4145910447761194,0.007977120989999642,67,4.939055927000001,8399.020158274296,787884.7
1000.0,70.0,59.0,2733.97,99.4,3.9372,70.2366,1.8183,21.8196,0.3489,4.1866,60.2401,1.036,0.7116,0.0,1,1.111934656,,206.4
4800.0,108.0,155.0,18869.19,185.6,22.1693,70.2296,2.3436,28.1235,0.0016,0.0188,52.294700000000006,2.1349,1.861626,0.012018737230000345,50,9.730442971549,4160.170826864693,467083.6666666667
2498.2716049382716,88.11111111111111,125.91358024691358,12460.344814814816,150.98765432098764,9.138843209876544,68.91452345679012,2.4927395061728395,29.912792592592595,0.2999074074074074,3.599013580246914,54.511409876543205,1.205041975308642,1.4813876543209876,0.032459358624000484,81,1.7498729789620315,2495.4282349900936,718358.2
5000.0,90.0,145.0,16513.0,162.5,18.4856,53.9448,1.8779,22.5354,0.0316,0.3793,41.0531,2.1144,2.4939441176470587,0.009720368179999474,68,9.452821353983998,6995.619789373419,774376.7
3450.0,84.0,132.0,13684.780000000002,150.0,6.234175,76.4685,2.3819749999999997,28.583225,0.46732499999999993,5.6082,62.37485,1.6154,1.180905,0.006192713369999871,20,4.215414020263999,3229.602083133458,201590.4
4800.0,108.0,149.0,17436.63,182.6,17.9814,52.6868,1.6131,19.357,0.0322,0.3869,39.7885,2.1234,1.4283736842105264,0.009106361355000096,38,9.574044440904002,4172.907105112303,553302.6
4800.0,108.0,149.0,17436.63,182.6,15.061345945945947,63.76691756756757,2.583239189189189,30.999267567567568,0.08853243243243243,1.061889189189189,46.213947297297295,1.2736432432432432,2.3416554054054055,0.01736678004000025,74,2.0660621804119197,4261.008651549601,615102.8
2769.6774193548385,89.0,125.93548387096774,12464.525161290323,151.86774193548388,9.5995,48.6343,1.2786,15.3428,0.323,3.8759,45.96,1.69,1.011216129032258,0.009014282639999352,62,4.826809,6877.9738195567,572503.7
3875.3968253968255,102.3015873015873,141.9206349206349,15946.899365079364,173.35396825396825,19.189185714285713,54.68172857142857,1.7772333333333332,21.326814285714285,0.016290476190476192,0.19560000000000002,42.16450476190476,2.1417619047619043,2.094247619047619,0.025879288204000213,126,9.82457039227221,4868.75832931618,1436231.2
2200.0,92.0,120.0,11309.73,152.1,23.743724999999998,70.25693749999999,1.8134125,21.7610375,0.001325,0.0159625,50.74695,2.6818874999999998,2.95358125,0.021913864918000243,16,19.28953099048076,730.1313602082788,756478.9
3800.0,81.5,137.0,14741.14,150.0,6.0197,70.162,3.3392,40.071,0.7807,9.3683,60.604000000000006,1.3584000000000003,1.0238,1.7311100000028387e-05,3,2.5065883607040016,173299.21264362638,27337.8
2473.3333333333335,89.66666666666667,119.66666666666667,11268.109999999999,149.53333333333333,14.94985,56.37444000000001,1.81694,21.80284,0.11847999999999999,1.42189,42.11058,1.87283,1.96521,0.012191967818999174,60,6.568936633594187,4921.272832306848,599964.3
4080.0,105.0,147.2,17042.512,178.7,11.215,67.8672,2.8814000000000006,34.5772,0.2227,2.6724,59.7024,1.2489,0.9995,0.0044640997409997815,25,1.9479732861689996,5600.233294608464,306691.6
2500.0,90.0,109.0,9331.32,144.5,9.5883,65.5466,3.4261,41.1133,0.5095,6.1135,58.1368,1.3238,1.9468,6.53904200002159e-06,2,2.3198885972720005,305855.2001949822,10503.4
2181.521739130435,92.27717391304348,119.07608695652173,11142.833423913044,151.9048913043478,23.761649999999996,70.2056972826087,1.8088320652173915,21.70603913043478,0.0013076086956521737,0.015823369565217394,50.72718532608696,2.7020586956521737,2.9483429347826084,0.032046212708998455,184,19.728058012283345,5741.708128534437,648691.4
2500.0,89.0,127.0,12667.69,152.5,13.3749,52.0402,0.7349,8.8187,0.0814,0.9764,50.5295,2.1608,1.2496,4.8400275000018374e-05,4,10.088897587712001,82644.15853005962,22901.0
2629.8245614035086,85.7719298245614,125.3157894736842,12384.032807017544,148.44736842105263,12.069750877192984,53.55737543859649,1.008561403508772,12.102377192982457,0.13886315789473686,1.6664070175438594,50.58627017543859,1.7679578947368422,1.772661403508772,0.013135497417000581,57,5.5260620004768235,4339.386487658085,389487.8
2481.3953488372094,90.0,116.0,10568.32,148.1,5.8695,66.1888,1.5552,18.6627,0.3608,4.3291,54.8712,1.3005,1.5857883720930233,0.005910540209000211,43,2.199535975125,7275.138731739312,426529.6
2755.1724137931033,89.96551724137932,125.86206896551724,12450.51379310345,152.9896551724138,5.790213793103448,57.75011034482758,1.7974206896551723,21.569193103448278,0.6834310344827585,8.201655172413792,54.011417241379306,1.9578620689655173,2.137358620689655,0.0032680081609993664,29,7.504923638646604,8873.906848241075,256117.3
2758.2178217821784,87.93069306930693,125.6930693069307,12418.259900990099,150.7009900990099,6.9347881188118805,69.63708316831683,2.129609900990099,25.555382178217823,0.41538910891089104,4.985074257425743,56.27492178217822,1.4973455445544555,0.9215277227722773,0.029205696768000937,101,3.357114114640632,3458.2294270294587,1063069.4
4060.0,105.0,146.73333333333332,16937.68733333333,178.46666666666667,10.805626666666665,68.68902,2.8000333333333334,33.6005,0.2634933333333333,3.161446666666667,61.29137333333333,1.31168,1.0286166666666667,0.014252034592001106,30,2.2567512407736317,2104.962614729926,388727.6
2177.1929824561403,80.0,118.85964912280701,11103.735877192981,139.34122807017545,11.302889912280701,50.62316271929824,1.276929385964912,15.32277149122807,0.23050394736842103,2.7663241228070174,42.86927149122807,1.2969644736842105,1.3808320175438598,0.07725249786800067,228,2.181645789846387,2951.360878836276,1801974.7
2771.8518518518517,90.01851851851852,125.98148148148148,12473.30388888889,152.90925925925927,9.445574074074074,66.27916666666667,2.148746296296296,25.784829629629627,0.30647222222222226,3.6774796296296297,50.69588888888889,1.4040777777777778,1.560625925925926,0.03786925778999919,108,2.7680472398804703,2851.9175263192374,1046009.9
4220.0,105.0,147.76,17168.3016,178.98,10.6026,68.9222,2.7682000000000007,33.2187,0.2515,3.0183,57.7627,1.0613,1.2283199999999999,0.01209502818000119,25,1.1954034163969998,2066.965006442634,232685.66666666663
2180.1801801801803,90.8108108108108,119.009009009009,11130.716396396396,150.40540540540542,11.390421621621622,67.00825585585586,2.7374963963963963,32.84936936936937,0.21911441441441443,2.6290234234234235,52.79634234234234,1.1155405405405405,1.1092576576576576,0.02130830742900052,111,1.388212893054212,5209.235898714764,548964.6
2300.0,80.0,108.0,9160.88,134.1,14.694300000000002,46.5509,1.391,16.6924,0.1485,1.7825,37.7982,2.257,2.045767857142857,0.006486514601000682,84,11.497268593000001,12949.943870787129,821324.8
2000.0,95.0,110.0,9503.32,150.0,8.338317159763314,69.78102958579882,2.6134846153846154,31.36142544378698,0.3513550295857988,4.2161147928994085,56.589871597633135,1.2518686390532545,1.0406550295857988,0.030365824851999353,169,1.9618973463817342,5565.467127064479,1478583.5
3000.0,82.0,140.0,15393.8,152.1,19.921659,63.602931,2.7572659999999996,33.087514999999996,0.007307,0.08784800000000001,48.414339,1.477611,0.9568840000000001,0.015740208900000795,100,3.2261187300704504,6353.155833909863,253865.6
4200.0,110.0,155.0,18869.19,187.5,24.2356,59.7035,1.4311999999999998,17.1743,0.0016,0.0193,45.982400000000005,3.1807,2.242575,0.01122681336699989,48,32.178672714943,4275.478573563115,567259.0
4800.0,108.0,149.0,17436.63,182.6,6.2872379310344835,70.94511034482758,2.026651724137931,24.319803448275863,0.4142827586206897,4.971544827586207,56.79662413793103,1.5039068965517242,1.4834448275862069,0.00671981851799961,29,3.401440298641381,4315.592738452834,541718.8
2720.0,90.0,116.0,10568.32,148.1,7.798104878048781,66.06184634146342,1.6766670731707316,20.120079268292685,0.31519146341463417,3.7822231707317076,51.87572195121951,1.1943353658536586,1.3350670731707317,0.015318552458001086,82,1.7036441158086144,5352.986205767132,977185.4
2820.0,89.0,127.0,12667.69,152.4,15.610735227272727,60.713215909090906,2.417115909090909,29.005301136363638,0.08670681818181818,1.040646590909091,44.96122272727273,1.4034681818181818,1.2109488636363637,0.01229114869499985,88,2.7644434696047093,7159.623740928234,709213.5
2778.4,88.28,126.12,12499.7404,151.256,20.1711232,29.174306400000003,0.5353207999999999,6.423644,0.009100000000000002,0.10965440000000001,28.639048,1.2904575999999999,1.6187704,0.017866476924001527,125,2.148974286945151,6996.3429573559115,983290.1
3300.0,117.0,126.0,12468.98,180.1,7.133499999999999,70.9196,3.1621000000000006,37.9451,0.6292,7.549800000000001,60.3893,1.2774,1.0223818181818183,0.005932520054999327,22,2.0843984208240003,3708.3734729999987,213094.1
2762.9268292682927,88.01219512195122,125.79268292682927,12437.271341463415,150.83048780487806,7.068970731707318,50.93989512195122,1.5581756097560975,18.698385365853657,0.5020951219512195,6.025014634146341,46.16440975609756,2.1567146341463417,1.6609658536585366,0.012513249672000293,82,10.03178129847307,6553.053934781114,853525.6
900.0,71.0,56.0,2463.01,99.1,10.7699,69.3949,2.8555,34.2662,0.2569,3.0826,61.02,1.235,2.079,0.0,1,1.8836528750000003,,2774.2
3600.0,82.0,136.0,14526.72,150.0,9.885652631578948,76.3810947368421,4.425189473684211,53.1021,0.2542894736842105,3.0515473684210526,66.02458421052631,1.2291684210526317,1.0490947368421053,0.011741815872000055,38,1.8570952637784066,3236.2967035291476,398657.2
2748.7958115183246,89.71204188481676,119.16753926701571,11172.850628272252,149.33821989528795,18.594812041884815,52.95832827225131,1.5997863874345548,19.197869109947643,0.02416910994764398,0.2902712041884817,40.177522513089,2.099359162303665,2.711290052356021,0.033471840770000545,191,9.252524304253916,5706.289095734034,1781612.1
2753.125,89.09375,125.96875,12470.874062500001,151.99687500000002,10.6745125,68.94178437500001,2.796575,33.559453125,0.24608750000000001,2.95338125,58.177546875000004,1.0476,0.552171875,0.004271936206999727,32,1.1497051301760002,7490.748562107928,284597.9
4231.884057971014,102.31884057971014,141.08695652173913,15826.972898550726,172.94202898550725,4.4587956521739125,67.32245072463768,1.3778115942028983,16.533801449275362,0.3375637681159421,4.051189855072464,57.516037681159425,1.1156942028985508,1.145378260869565,0.029019115367999043,69,1.3887866385447885,2377.7430540177684,974806.0
2279.5454545454545,88.97727272727273,116.0,10568.32,147.0772727272727,6.570830681818182,70.70019545454545,2.020847727272727,24.24974772727273,0.4009590909090909,4.811267045454546,56.546040909090905,1.4287079545454544,1.4282534090909091,0.031627500300000194,88,2.916287848239531,2782.3887175806763,832608.8
2300.0,80.0,116.0,10568.32,138.1,8.3866,70.3611,2.6617,31.9405,0.3336,4.0035,57.587,1.2003,1.2695124999999998,0.0015750317119995248,16,1.7292963240269996,10158.525620851009,174533.6
2707.9439252336447,89.0,125.97196261682242,12471.487196261683,151.88598130841123,17.0444,64.0112,2.8798,34.5579,0.0457,0.5484,46.6046,1.2605000000000002,2.001009345794393,0.009671036935999648,107,2.0027583451250006,11063.963534427337,806328.9
3450.0,87.0,126.0,12468.98,150.0,18.337,49.4397,1.2247,14.696200000000001,0.029499999999999995,0.3544,37.6757,2.4792,2.594504255319149,0.006042972077999556,47,15.238235801088,7777.629847258654,
2820.0,89.0,127.0,12667.69,152.4,11.0608,67.7771,2.7613,33.136,0.227,2.7245,58.2984,1.125,0.7809,0.004463081331000598,33,1.423828125,7393.994765630135,316000.2
2675.6164383561645,88.45205479452055,125.94520547945206,12466.380547945206,151.4068493150685,11.487099315068495,67.87206438356165,2.908394520547945,34.90083424657534,0.20422739726027397,2.4506842465753422,58.85461438356164,1.1750157534246575,1.4904212328767124,0.03176571806100075,146,1.6222996245905577,4596.149840517737,1227648.3
2500.0,89.0,127.0,12667.69,152.5,10.5259,65.2361,2.2158,26.5901,0.2416,2.8989,50.0253,1.2393,0.7053,0.0,1,1.9033968624570003,,9597.1
2820.0,89.0,127.0,12667.689999999999,152.4,7.642819047619048,49.93290952380953,1.4872761904761904,17.84744761904762,0.4561476190476191,5.473409523809524,46.218666666666664,2.1319285714285714,2.9088857142857143,0.002925533350999748,21,9.689869981203717,7178.17829450607,212330.4
2500.0,80.0,116.0,10568.32,138.1,7.6185,69.8333,2.3047,27.6562,0.3491,4.189,55.4081,1.1871,0.9186,0.0001771651499999549,2,1.6728689293110002,11288.90190875863,20185.2
2800.0,89.0,127.0,12667.69,152.4006688963211,15.487945150501671,58.55074347826088,1.976443143812709,23.71761237458194,0.08568461538461537,1.0283879598662207,42.580253177257525,1.6487752508361204,1.1482959866220737,0.12844772555999928,299,4.4821292844189236,2327.7952077114355,3097299.3
3600.0,82.0,136.0,14526.72,150.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,2.0694,1.4584,0.0006694920600000959,16,8.862032415383998,23898.715094541538,227239.8
2820.0,89.0,127.0,12667.69,152.4,15.390511627906978,57.7649488372093,2.0181139534883723,24.217306976744187,0.09981627906976744,1.1980465116279069,42.96391162790698,1.5660697674418602,1.2676744186046511,0.010175776128000268,43,3.840902802681787,4225.721896699226,636638.2
2792.7659574468084,88.23404255319149,126.06382978723404,12489.02021276596,151.18297872340426,15.715672340425533,58.72822765957447,2.10495,25.25957234042553,0.08865744680851063,1.0642085106382977,43.44999893617021,1.483390425531915,0.784608510638298,0.02392147195499956,94,3.264122240962888,3929.524076813932,893057.7
4083.0,102.0,137.6,15042.576,170.9,16.4264,41.0802,1.0013,12.0157,0.0549,0.6588,34.7007,2.0413,2.6116866666666665,0.03155388278700009,60,8.505904584997001,1901.5092502251246,615248.6
2242.5,82.25,115.625,10536.01875,140.1125,8.2373125,70.453575,2.684225,32.21045,0.33523749999999997,4.0227875,58.060375,1.1818,1.1760625,0.006885401288000574,8,1.6505624354319999,1161.8785406076295,28679.3
3281.3186813186812,94.01098901098901,134.83516483516485,14517.783296703297,161.46043956043957,11.571820879120878,66.38988461538462,2.6769824175824177,32.12389120879121,0.2143835164835165,2.572703296703297,52.09505604395604,1.115367032967033,1.4014538461538462,0.029309895369999305,91,1.3875652393464137,3104.753491994542,898340.8
2178.242677824268,80.0,118.91213389121339,11113.216778242679,139.36694560669457,15.503040167364016,42.89637238493724,1.1437589958158993,13.72505188284519,0.08865564853556486,1.0635602510460251,35.99939079497908,2.216200418410042,2.441534728033473,0.06766627572800225,239,10.884966520645198,3532.0401105080314,2150298.6
2035.7,83.86,108.0,9196.4482,137.864,14.224536,52.420248,1.4754159999999998,17.704743999999998,0.138484,1.661608,40.26432,1.894056,2.7803040000000006,0.02004802367999977,100,6.794827657466927,4988.022839366536,931764.8
2820.0,111.24264705882354,127.0,12667.69,174.64264705882354,8.326688235294117,69.04504705882353,2.374229411764706,28.49095882352941,0.3889705882352942,4.6675941176470594,63.23851764705883,1.1315411764705883,0.8347095588235294,0.03312613570499969,136,1.44880884037898,4105.5196178367905,801989.7
3150.0,87.5,125.0,12271.85,150.0,23.6444,73.4003,1.7259999999999998,20.7123,0.001,0.0123,50.7917,2.9133,2.673298181818182,0.010601004050999582,55,24.726100295637,5188.187810834199,463336.9
2741.951219512195,88.04878048780488,124.04878048780488,12104.444390243903,150.0268292682927,10.953339024390244,67.72987804878049,2.75150487804878,33.018339024390244,0.22836341463414633,2.740436585365854,53.37208048780489,1.1330365853658535,0.9709536585365854,0.018846488328000927,41,1.4545605342446943,2175.4715937761616,336309.6
3893.6507936507937,103.61111111111111,131.984126984127,13833.292698412697,169.68571428571425,10.352715873015873,68.65368095238095,2.6993095238095237,32.39181904761905,0.2502904761904762,3.0037904761904763,54.220598412698415,1.2028079365079365,1.1717285714285715,0.03385528412499985,63,1.7401586920802392,1860.8616536016232,813539.9
3279.220779220779,97.33766233766234,126.66233766233766,12683.59857142857,160.67922077922077,9.840901298701297,69.48790389610389,2.816748051948052,33.80118961038961,0.268487012987013,3.2219558441558442,56.638590909090915,1.064664935064935,0.8775116883116882,0.0315328872079997,77,1.2068098665823526,2441.895012406779,853184.9
4111.271186440678,102.37288135593221,138.10169491525423,15142.265762711862,171.5237288135593,17.890923728813558,50.40771016949153,1.571542372881356,18.858586440677968,0.039740677966101694,0.4764915254237288,38.65101525423729,1.9829525423728815,1.6407881355932203,0.01029240249500058,59,7.797169249083136,5732.383671223371,642141.9
2820.0,89.0,127.0,12667.69,152.4,11.136634615384615,68.76296538461538,2.952169230769231,35.42589615384615,0.2534788461538462,3.041344230769231,60.512125,1.4107538461538462,1.3033788461538462,0.008239872662999508,52,2.807719568885204,6310.777135367863,371575.5
2768.0,88.1,125.9,12457.753,150.97,9.481093333333332,70.96023999999998,2.735986666666667,32.831745,0.34123000000000003,4.095148333333333,62.79757333333334,1.276235,1.13804,0.030211404373997258,60,2.078700651494278,1986.004995240856,365170.0
2496.842105263158,88.05263157894737,125.84210526315789,12446.703684210526,150.8982456140351,8.9776,68.8651,2.4695,29.6345,0.3496,4.1956,62.8248,1.1883,0.9420438596491229,0.010119784515000412,57,1.6779472023869997,5632.531000586991,357342.1
2300.0,80.0,116.0,10568.32,138.0,4.9233,69.4887,2.0014,24.0171,0.3607,4.3287,60.4515,0.9372,1.1076,4.593932000001795e-06,2,0.8231838468480001,435356.90123389254,8942.1
3940.0,101.0,143.2,16250.832,172.68,10.9078,60.6395,1.359,16.3084,0.1889,2.2667,52.607200000000006,1.7629,1.4441,0.008214359573000126,50,5.478769549188999,6086.901791388045,589564.4
4000.0,105.0,150.0,17671.46,180.1,22.141345454545455,65.30195151515152,2.1207090909090907,25.448439393939395,0.0011575757575757574,0.013803030303030303,51.0752696969697,2.269809090909091,1.6363469696969697,0.010728636303998259,66,11.69413204182858,6151.760403640831,722708.2
2187.8260869565215,91.2695652173913,119.3913043478261,11199.77460869565,151.0591304347826,23.600044347826085,73.22621913043479,1.7850739130434783,21.42122347826087,0.0011095652173913043,0.013450434782608696,50.803167826086955,2.8478165217391305,2.3290765217391303,0.030639322414000632,115,23.09595984585441,3753.3467106782614,869140.7
2771.8518518518517,88.16666666666667,125.98148148148148,12473.30388888889,151.07592592592593,10.882198148148147,47.99202222222222,1.1792685185185185,14.15152037037037,0.24392407407407404,2.927587037037037,42.76625555555556,1.2378759259259258,1.1889212962962963,0.025506099561000483,108,1.8968428450172456,4234.2812840397955,1084061.9
3400.0,117.0,140.0,15393.8,187.0,12.4842375,67.3577125,2.841825,34.1018625,0.1756,2.1071125,55.79175,0.8934,1.00735625,0.0014137629239998574,16,0.7130793245039999,11317.314755102188,134239.0
2769.4444444444443,88.125,125.93055555555556,12463.584583333335,151.00972222222222,8.181788888888889,52.02905277777777,1.2558666666666667,15.069933333333333,0.4762972222222222,5.715841666666666,46.63783333333333,2.527588888888889,3.2114347222222226,0.028669455569999905,72,16.148021266786813,2511.38358118463,754159.7
2769.4444444444443,88.125,125.93055555555556,12463.584583333335,151.00972222222222,8.273422222222223,52.232369444444444,1.2554833333333333,15.06571111111111,0.46473055555555554,5.576975,46.72595555555555,2.4452111111111114,1.6333805555555554,0.021489065284000873,72,14.62005753441497,3350.5412659156345,610329.8
2797.391304347826,88.6086956521739,126.52173913043478,12576.41304347826,151.77826086956523,8.052467391304347,52.06504130434782,1.2376217391304347,14.85089347826087,0.4909586956521739,5.891780434782609,46.46509130434783,2.5500347826086953,2.1782717391304347,0.025434598517999285,46,16.582053530994365,1808.560098459868,524534.0
3000.0,94.0,112.0,9852.03,150.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,2.0694,2.4645,0.0001036263540000925,4,8.862032415383998,38600.21939975259,50280.7
2800.0,89.0,127.0,12667.69,152.4,12.776044031830237,40.166479310344826,1.055529177718833,12.666275331564988,0.18776153846153848,2.252962864721485,35.43729124668435,3.088724933687003,3.8831586206896556,0.16259837610300296,377,29.46712068704895,2318.5963417074827,1177661.9
2775.744680851064,88.23404255319149,126.06382978723404,12489.02021276596,151.18297872340426,11.248720212765956,67.53871170212766,2.813551063829787,33.76211914893617,0.21460425531914892,2.5753287234042554,58.106151063829785,1.1996691489361702,1.374441489361702,0.04264264022299804,94,1.7265711174327745,2204.366322264068,881075.6
4800.0,108.0,149.0,17436.63,182.6,13.063748387096775,56.85864838709677,1.6411483870967742,19.69358709677419,0.16271935483870967,1.9531064516129033,42.69914516129032,1.566474193548387,1.535632258064516,0.01198128599999876,62,3.8438792266773025,5174.73666850173,1196252.8
2820.0,89.0,127.0,12667.69,152.4018181818182,16.37326909090909,59.410914545454546,2.1484654545454545,25.781543636363637,0.06274727272727272,0.7533672727272728,42.7808,1.5000090909090908,1.4981272727272728,0.023592186297999102,110,3.375061364008265,4662.560672019164,843908.5
2500.0,89.0,127.0,12667.69,152.5,13.3749,52.0402,0.7349,8.8187,0.0814,0.9764,50.5295,2.1608,1.2496,8.62566350000133e-05,4,10.088897587712001,46373.24421477123,23103.5
2500.0,89.0,127.0,12667.69,152.5,13.3749,52.0402,0.7349,8.8187,0.0814,0.9764,50.5295,2.1608,1.2496,4.566389499996145e-05,4,10.088897587712001,87596.5574115694,22544.9
2500.0,89.0,127.0,12667.69,152.5,13.3749,52.0402,0.7349,8.8187,0.0814,0.9764,50.5295,2.1608,1.2496,3.637388000002214e-05,4,10.088897587712001,109969.0217265127,23479.3
2450.243902439024,86.14634146341463,123.51219512195122,12002.036097560975,147.8658536585366,11.80770731707317,54.243978048780484,1.1183463414634145,13.420085365853657,0.14387560975609753,1.7266,49.758041463414635,2.4762219512195123,2.417531707317073,0.03268198151399844,41,15.183388608390162,1254.5138972812515,273358.4
2687.027027027027,87.54054054054055,124.24324324324324,12154.54891891892,149.5783783783784,13.1736,57.1149,1.7208,20.6494,0.1529,1.8349,42.5941,1.5041,0.7003513513513514,0.011040600845999227,74,3.402750713921,6702.5337689674125,628585.9
4010.0,101.45,136.69387755102042,14862.524081632651,169.77346938775509,11.606052,67.807744,2.9004239999999997,34.805488,0.19300799999999999,2.3164160000000003,57.51702,1.125324,0.880008,0.008887907705001134,50,1.4250586668280123,5625.620973974056,495472.0
2500.0,80.0,116.0,10568.32,138.0,7.8522,70.9911,2.683,32.1955,0.359,4.308,58.496,1.2397,1.1764,0.0,1,1.9052404947730002,,9255.6
2771.8518518518517,88.16666666666667,125.98148148148148,12473.30388888889,151.07592592592593,12.35841851851852,64.00049351851851,2.495723148148148,29.948834259259257,0.18909907407407406,2.2693166666666666,49.72928148148148,1.178924074074074,0.9848694444444445,0.038631435218998394,108,1.6385417389394696,2795.650728163657,984410.8
5000.0,102.5,145.0,16513.0,175.0,9.417139130434782,67.41018695652174,2.241278260869565,26.894847826086956,0.3052565217391304,3.6626782608695656,51.800908695652176,1.3597478260869564,1.5515434782608695,0.024336177903998987,46,2.514056996829332,1890.1899953830118,797266.9
2820.0,89.0,127.0,12667.69,152.4,18.37260620155039,54.349486821705426,1.945087596899225,23.340792248062016,0.04116589147286821,0.4938193798449612,40.81178139534884,1.7192186046511628,1.6001496124031007,0.013329368159999464,129,5.081516110108944,9677.878084808273,1066802.9
4432.278481012659,103.21518987341773,144.39240506329114,16475.83835443038,175.49367088607596,18.565262025316457,53.54553164556962,1.9457620253164558,23.34923164556962,0.03494177215189874,0.41898860759493667,40.65932025316456,1.8134898734177214,3.309092405063291,0.01956636942800059,79,5.964106698560756,4037.540039847479,715249.2
4800.0,108.0,149.0,17436.63,182.6,19.003720967741934,59.1563064516129,2.1590290322580645,25.90796129032258,0.013348387096774194,0.16049032258064516,45.0468064516129,1.8400435483870967,2.3839725806451613,0.023269387830000345,62,6.229946322726617,2664.4448256634296,961624.9
2833.3333333333335,90.25,127.70833333333333,13016.337708333333,154.18125,17.114,62.1002,2.5974,31.168500000000005,0.045000000000000005,0.5395,45.2774,1.2983,1.0839708333333333,0.0090243462180001,48,2.188392266087,5318.944867635781,513715.9
2633.3333333333335,89.0,123.33333333333333,11967.9,150.5666666666667,8.8082,70.6378,2.7852,33.4227,0.3147,3.7767,58.1345,1.0506,1.0394,2.9206679999395593e-06,3,1.159610634216,1027162.2793354405,22312.333333333332
2800.0,89.0,127.0,12667.69,152.4,10.9939,68.475,2.6674,32.0087,0.2443,2.9321,55.6606,1.0906,1.3861,8.000247499982579e-05,2,1.297168757416,24999.22658648192,19851.8
2768.0,88.1,125.9,12457.753,150.97,8.8082,70.6378,2.7852,33.4227,0.3147,3.7766999999999995,58.1345,1.0506,1.0394,0.0039290481329998725,20,1.159610634216,5090.291419955137,217290.0
