plantCode,avg_annual_generation
64930,4065.0
64931,1994.6666666666667
64932,1882.0
64964,4879.0
64965,5923.666666666667
64967,3076.0
64968,130643.33333333333
64969,5800.153333333333
64970,7237.8
64971,2906.0
64972,4148.0
64973,4305.666666666667
64975,2617.3333333333335
64976,3546.3333333333335
64977,3393.3333333333335
64978,4433.666666666667
64979,3080.0
64980,444.9
64982,15133.0
64984,5668.0
64985,5644.0
64986,12417.0
64987,1750.6666666666667
64988,1905.6666666666667
64989,1790.6666666666667
64990,1895.6666666666667
64991,1694.3333333333333
64992,1687.3333333333333
64993,207646.8
64994,2221.0
64995,64580.666666666664
64996,130044.33333333333
64997,60512.333333333336
64998,84991.33333333333
65000,121881.66666666667
65001,65526.0
65002,4780.333333333333
65003,1787.0
65005,2512.3333333333335
65007,213902.25
65008,152238.0
65009,88214.8
65010,88088.2
65011,213663.7
65012,76196.33333333333
65013,3685.0
65015,4938.3
65016,22627.333333333332
65022,40419.333333333336
65027,2747.5
65029,425.1
65031,257263.33333333334
65032,411565.1
65034,315738.0
65036,137428.3
65037,147781.8
65038,147866.0
65039,150878.5
65040,157023.9
65041,172322.0
65042,149402.4
65047,5484.0
65053,341241.9
65054,2790.9
65055,6111.0
65056,5863.2
65057,4054.5
65058,35208.9
65066,56433.333333333336
65067,2872.0
65068,1545.3333333333333
65069,8527.333333333334
65070,0.0
65071,2227.6666666666665
65073,16494.0
65075,2004.0
65076,13389.0
65077,38046.0
65080,33793.0
65081,17431.0
65082,34537.0
65083,3963.3333333333335
65084,10948.666666666666
65085,4650.0
65086,8855.0
65087,5338.0
65088,5659.0
65089,8152.0
65090,6806.5
65091,8260.0
65092,1510.6666666666667
65093,1574.6666666666667
65094,4268.333333333333
65095,2493.3333333333335
65104,5141.0
65105,7347.0
65106,165096.33333333334
65107,153531.0
65109,2514.0
65110,3876.6666666666665
65111,3514.3333333333335
65112,7655.0
65114,2374.5
65121,24191.0
65122,32643.333333333332
65123,30415.0
65124,13472.666666666666
65125,22755.666666666668
65127,14793.333333333334
65130,3930.6666666666665
65131,2357.6666666666665
65132,3806.4
65135,1391.0
65142,7884.0
65151,13349.0
65152,1685.0
65154,1895.1
65155,2328.5
65156,3332.5
65157,1162.0
65158,2826.0
65159,4412.5
65160,1623.5
65163,5026.333333333333
65164,1589.0
65165,2879.5
65166,2345.3333333333335
65167,1698.3333333333333
65168,1378.6666666666667
65169,3265.3
65170,163942.33333333334
65171,161753.33333333334
65172,138396.0
65173,145506.66666666666
65174,1595.1
65175,6097.666666666667
65176,1264.3333333333333
65177,2300.3333333333335
65178,3402.0
65182,3916.6666666666665
65183,3306.6666666666665
65184,2043.6666666666667
65185,1747.3333333333333
65186,1295.3333333333333
65187,2819.3333333333335
65188,3084.0
65189,594.3333333333334
65190,570.3333333333334
65214,25080.0
65215,99579.66666666667
65216,2053.0
65217,3832.5
65219,51000.5
65220,28835.0
65221,37094.0
65222,4638.333333333333
65224,15146.0
65225,203260.0
65227,2984.0
65228,4096.333333333333
65229,2704.0
65230,22891.666666666668
65231,138651.33333333334
65232,2452.3333333333335
65233,2565.6666666666665
65235,3747.6666666666665
65236,3714.0
65237,3640.0
65238,2570.6666666666665
65242,2052.3
65251,476.0
65252,0.0
65253,2585.6666666666665
65254,2146.3333333333335
65255,141.33333333333334
65256,198.33333333333334
65257,1352.6666666666667
65258,23465.666666666668
65271,333484.2
65276,1713.3333333333333
65277,3852.0
65278,48801.666666666664
65280,2150.7
65281,9787.0
65287,3412.3333333333335
65289,2162.3
65296,13919.0
65297,5272.333333333333
65298,8414.333333333334
65299,7938.666666666667
65300,6229.0
65302,79550.66666666667
65303,499485.3
65304,86365.9
65305,119930.66666666667
65307,77743.7
65308,305568.0
65309,6609.5
65314,31967.333333333332
65315,3369.0
65319,172482.8
65321,34813.0
65322,315052.8
65323,114696.3
65324,1660.0
65329,3753.0
65330,4712.333333333333
65331,4542.0
65333,374604.9
65334,120400.5
65337,7507.0
65339,2960.51
65340,3005.0
65342,3898.5
65346,35656.666666666664
65347,38025.666666666664
65348,20072.666666666668
65349,146855.5
65351,2856.5
65352,3451.0
65353,1635.0
65357,3577.0
65358,3150.6666666666665
65359,3336.6666666666665
65362,4579.666666666667
65364,5975.0
65365,3164.5
65368,6158.0
65370,4474.2
65376,244438.2
65378,7388.666666666667
65379,7477.333333333333
65381,1530.6666666666667
65382,3860.7
65383,4414.0
65384,2161.0
65385,5278.0
65386,2133.0
65387,7622.333333333333
65389,21124.0
65391,4024.6666666666665
65393,7512.333333333333
65402,191642.0
65406,1.0
65408,1399.2
65409,1026.0
65411,2225.3333333333335
65412,17809.0
65413,2589.7
65414,1701.0
65415,3740.0
65416,3933.6666666666665
65417,2819.0
65418,2732.6666666666665
65420,146969.0
65421,157283.33333333334
65422,113604.2
65423,140423.33333333334
65424,121684.33333333333
65427,127208.0
65428,148290.66666666666
65429,134716.0
65430,159564.0
65431,129198.0
65432,144536.66666666666
65433,107768.7
65434,5950.333333333333
65435,4155.666666666667
65436,5479.666666666667
65438,123422.66666666667
65439,2069.5
65440,2197.0
65441,2244.3
65444,1476.0
65447,1834.6666666666667
65448,1157.0
65449,1439.6666666666667
65450,1085.6666666666667
65451,1358.0
65452,1468.3333333333333
65453,1496.3333333333333
65455,1478.3333333333333
65459,4153.333333333333
65460,5988.0
65461,5676.462
65464,7176.0
65465,16581.0
65466,6055.0
65467,16212.0
65469,3486.6
65473,5487.0
65474,13305.0
65475,11359.666666666666
65476,12763.333333333334
65477,13344.333333333334
65481,6004.333333333333
65483,281458.3333333333
65485,6841.0
65486,1178.5
65487,5181.0
65497,1451.0
65501,174829.0
65502,10389.0
65503,6870.0
65505,6503.0
65506,10649.333333333334
65510,4989.0
65514,1599.0
65519,148534.90000000002
65520,8603.666666666666
65521,143197.2
65523,4138.0
65524,3353.0
65525,3977.5
65526,3976.0
65528,4073.6666666666665
65532,9068.333333333334
65533,4499.0
65534,8544.0
65547,10648.333333333334
65548,9820.0
65549,8586.666666666666
65550,8191.0
65551,10105.333333333334
65552,8906.0
65553,9100.666666666666
65554,9359.333333333334
65555,9421.666666666666
65556,8760.0
65559,1077.0
65560,3022.3333333333335
65562,4769.4
65563,1938.6666666666667
65564,2799.3333333333335
65566,7282.333333333333
65567,10568.0
65568,1567.8
65569,1661.8709999999999
65571,1.0
65583,3564.34
65584,3671.8133333333335
65585,1748.6666666666667
65586,3518.0
65587,8244.333333333334
65592,150549.33333333334
65593,145786.66666666666
65594,131676.66666666666
65595,920.6666666666666
65609,4412.0
65610,3195.766666666667
65611,2275.6666666666665
65612,2010.3333333333333
65613,1809.3333333333333
65614,2584.8
65615,1384.5
65617,3128.0
65618,2878.6666666666665
65619,2485.0
65620,3338.3333333333335
65621,2299.0
65622,3394.0
65623,2395.3333333333335
65624,8593.0
65625,7603.0
65626,7529.666666666667
65627,6970.333333333333
65628,7520.666666666667
65629,114036.33333333333
65630,48323.333333333336
65631,453943.8
65632,1581.3333333333333
65637,1585.6666666666667
65638,6829.0
65639,6557.333333333333
65640,4290.666666666667
65641,8815.0
65642,2084.0
65643,8292.0
65644,522736.5
65645,521184.0
65646,2380.0
65647,5198.666666666667
65650,1188.3
65652,8030.333333333333
65653,5055.333333333333
65654,525443.6666666666
65658,8616.333333333334
65659,2879.0
65661,263417.6
65662,86811.0
65667,8015.666666666667
65668,8507.666666666666
65669,1914.3
65670,1091.1
65671,3725.3333333333335
65677,48381.6
65678,315185.0
65679,36660.0
65681,2120.3333333333335
65683,100152.33333333333
65684,110637.8
65687,97767.9
65688,5926.333333333333
65690,3232.0
65691,1600.3333333333333
65697,1466.7
65702,320029.3333333333
65705,9299.5
65706,1244.3333333333333
65707,3129.3333333333335
65716,3563.3333333333335
65717,7609.333333333333
65719,2303.6666666666665
65720,8544.0
65721,8324.0
65722,1290.3333333333333
65723,8537.333333333334
65724,7415.333333333333
65726,9942.666666666666
65727,4462.0
65728,3721.6666666666665
65729,2653.0
65730,3718.3333333333335
65731,4068.6666666666665
65732,4001.3333333333335
65734,331139.4
65740,7618.333333333333
65743,315347.7
65744,398905.8
65745,2925.3333333333335
65746,2622.6666666666665
65747,1652.4966666666667
65748,2075.0
65749,3941.0
65750,2059.6666666666665
65751,2634.0
65752,3421.3333333333335
65753,7835.333333333333
65754,8343.333333333334
65755,3572.6666666666665
65756,1802.6666666666667
65757,3424.3333333333335
65758,2051.0
65759,5877.0
65762,844817.0
65766,2375.5
65770,6486.333333333333
65771,1086.3333333333333
65772,1134.6666666666667
65774,3879.0
65775,3714.3333333333335
65776,3343.3333333333335
65777,3464.0
65778,240661.5
65779,3076.0
65780,2994.0
65781,10975.333333333334
65782,2007.5
65783,4161.0
65784,4620.0
65785,7427.333333333333
65786,4536.333333333333
65791,2398.3333333333335
65794,2218.6666666666665
65796,2351.5
65797,2979.5
65798,2618.5
65799,2487.5
65800,2540.5
65803,2500.0
65804,2390.3333333333335
65805,77980.0
65806,6881.0
65815,392.7
65817,6513.483333333334
65818,3604.7
65819,3648.456666666667
65820,76713.33333333333
65826,6374.0
65839,23522.0
65840,33654.0
65841,17409.0
65858,4732.666666666667
65859,7353.333333333333
65862,137537.5
65863,165433.0
65864,159956.5
65865,152944.5
65866,110330.625
65867,151894.5
65868,173214.5
65869,163424.0
65871,150369.5
65872,141156.5
65873,169020.5
65874,176586.0
65875,157749.5
65877,139523.0
65878,155706.0
65879,140586.0
65882,160667.5
65890,2417.5
65910,143448.5
65924,164632.0
65925,162868.0
65926,149313.5
65927,126469.875
65942,5020.333333333333
65945,1061.7
65946,4573.0
65947,425083.0
65949,12335.5
65950,2357.1
65954,5338.0
65955,79448.33333333333
65956,178127.7
65958,944.0
65960,1346.5
65961,1445.0
65962,87377.1
65963,75428.7
65965,18626.0
65968,12951.666666666666
65969,1130.6666666666667
65970,3690.0
65972,28651.333333333332
65974,1631.3333333333333
65982,1789.0
65983,1766.0
65984,1833.3333333333333
65985,3424.5
65989,1704.0
65990,2531.0
65991,1431.0
65992,1618.5
65993,1490.0
65994,5888.5
65995,6605.5
65996,7062.333333333333
65999,65664.66666666667
66003,1729.6666666666667
66004,1965.0
66005,5827.246666666667
66010,4654.0
66015,2209.5
66016,1649.0
66017,2215.5
66019,17696.0
66020,3960.0
66021,2494.3333333333335
66022,1143.0
66023,1692.6
66024,63639.333333333336
66025,142871.5
66026,104815.66666666667
66028,4432.0
66029,1465.5
66030,1804.5
66031,4079.6666666666665
66032,3836.0
66033,4606.0
66034,8338.333333333334
66035,4997.0
66036,5132.333333333333
66037,6917.333333333333
66039,4519.0
66040,3703.5
66044,3858.0
66045,3745.0
66046,379559.2
66047,88651.5
66048,1531.8
66049,1153.3333333333333
66055,7819.5
66061,6281.666666666667
66062,6281.666666666667
66063,6283.0
66064,6285.666666666667
66065,12111.333333333334
66068,1983.0
66069,1036.5
66074,3254.3333333333335
66075,5052.9
66076,1455.9
66077,2864.6666666666665
66078,3304.6666666666665
66079,3525.0
66081,5571.666666666667
66082,3977.6666666666665
66083,3106.3333333333335
66084,1487.5
66085,3548.3333333333335
66086,6531.666666666667
66087,4693.666666666667
66088,5224.0
66089,5118.0
66094,1816.0
66095,3599.6666666666665
66097,2133.5
66098,1088.5
66099,1054.5
66100,4249.666666666667
66102,18934.5
66103,18408.5
66104,11100.5
66105,25595.0
66108,18815.0
66109,19013.0
66112,258242.37
66125,243249.52199999997
66126,24702.0
66128,79476.0
66129,29200.8
66135,2837.5
66136,4441.0
66137,192888.3
66140,2059.3333333333335
66141,4169.5
66144,8456.0
66147,3748.5
66159,1453.3333333333333
66162,3941.0
66163,56946.6
66165,2514.0
66166,1703.5
66169,7394.5
66171,185372.66666666666
66172,101612.33333333333
66174,4009.5
66176,3442.6666666666665
66177,3338.3333333333335
66178,11030.7
66180,4319.7
66181,3886.8
66182,2431.2
66185,349890.0
66187,3521.6666666666665
66188,2430.6666666666665
66189,1273.3333333333333
66193,284547.0
66198,375759.0
66199,3398.0
66200,3463.0
66201,3012.6666666666665
66202,5692.0
66203,43670.666666666664
66205,5300.333333333333
66206,6253.666666666667
66207,6301.333333333333
66209,8379.0
66210,3042.0
66211,3246.6666666666665
66212,8298.666666666666
66213,3189.6666666666665
66214,8574.333333333334
66215,7773.666666666667
66217,2936.6666666666665
66218,1559.4
66219,7436.0
66220,8097.333333333333
66221,7552.666666666667
66222,2572.8
66223,2604.0
66224,3478.0
66225,8446.0
66226,7195.0
66227,3218.3333333333335
66228,1614.9
66229,3696.6666666666665
66230,7746.333333333333
66231,6803.333333333333
66232,1323.9
66233,8639.666666666666
66234,7169.666666666667
66235,7654.333333333333
66236,8236.333333333334
66237,137018.5
66242,1884.6666666666667
66243,6870.333333333333
66244,3956.3333333333335
66245,6075.666666666667
66246,2683.3333333333335
66247,14432.666666666666
66249,76651.66666666667
66250,76501.66666666667
66258,2984.5
66259,6918.0
66263,362717.352
66267,157247.0
66271,3390.6
66272,5288.0
66273,6874.0
66274,3505.0
66275,2555.0
66276,150996.5
66287,107926.0
66310,179151.4
66317,3327.6666666666665
66318,5953.0
66320,3307.0
66322,4228.0
66324,243664.0
66331,8309.0
66332,3541.3333333333335
66339,6800.333333333333
66344,6439.0
66346,6431.0
66350,5937.5
66353,5816.5
66354,6288.0
66357,227180.4
66358,53235.333333333336
66360,4686.5
66361,4842.0
66366,1591.5
66367,4303.0
66368,2690.3333333333335
66369,162005.5
66371,2902.6666666666665
66372,9926.333333333334
66373,9441.0
66374,9416.0
66375,6603.333333333333
66376,4569.0
66377,11201.0
66378,3177.0
66380,4922.0
66381,5352.666666666667
66387,3782.5
66388,3654.0
66389,132326.33333333334
66395,1489.5
66402,4018.0
66403,4823.5
66404,177593.66666666666
66405,64164.333333333336
66408,231684.0
66410,162538.98666666666
66412,34784.0
66413,7457.0
66415,1223.0
66416,8892.5
66417,3068.6666666666665
66418,71930.66666666667
66419,23938.0
66420,429060.0
66422,12131.666666666666
66424,5865.5
66425,8025.0
66428,2948.47
66429,2343.4866666666667
66442,7061.0
66447,5643.0
66465,9182.333333333334
66466,1356.3333333333333
66468,1199.3333333333333
66469,1492.6666666666667
66470,1487.0
66471,400200.0
66473,1657.0
66474,2442.9
66476,2342.5
66477,1807.0
66479,990.0
66480,1055.5
66481,2064.6666666666665
66482,5175.333333333333
66483,8732.666666666666
66485,3285.6666666666665
66486,4004.0
66487,6267.0
66488,1028.1
66489,3750.3333333333335
66490,3857.5
66492,2356.0
66499,1176.3
66501,4316.4
66503,4241.7
66507,4168.0
66508,4221.0
66512,1321.0
66522,6886.0
66526,5664.0
66527,6521.0
66528,3272.0
66529,3304.0
66530,3612.0
66532,2034.6
66533,6822.9
66536,1645.0
66537,1632.0
66538,1481.3333333333333
66539,1492.0
66541,157599.0
66542,145923.33333333334
66543,152505.5
66553,133801.0
66554,1091.0
66569,78356.66666666667
66570,2685.0
66572,13813.0
66573,1175.0
66577,1169.0
66579,1150.5
66580,1146.0
66582,2459.6666666666665
66583,6846.666666666667
66584,5722.333333333333
66585,5050.0
66586,6228.0
66587,2401.3333333333335
66588,2239.3333333333335
66589,1744.0
66590,2151.0
66591,2491.3333333333335
66602,5995.333333333333
66605,6692.5
66607,2096.0
66608,1816.6
66609,2454.3333333333335
66610,2250.8900000000003
66620,78853.5
66622,2891.0
66627,651347.7
66631,55482.5
66634,141441.0
66635,121747.5
66636,303004.5
66639,135321.0
66643,438063.3333333333
66645,4301.5
66652,2221.0
66653,1873.5
66655,1889.0
66667,1943.5
66677,6380.0
66683,18701.0
66698,1682.1266666666666
66699,137370.1
66700,9740.666666666666
66709,140435.1
66710,8967.0
66711,9697.666666666666
66712,11335.666666666666
66713,7138.5
66714,5507.5
66717,85587.6
66718,4417.333333333333
66719,9599.333333333334
66720,10012.0
66722,8358.333333333334
66723,5238.666666666667
66724,5792.0
66725,11531.0
66729,1770.3333333333333
66730,1128.6666666666667
66731,3765.0
66732,1590.6666666666667
66733,2970.0
66734,4319.333333333333
66737,2176.3333333333335
66738,2262.6666666666665
66742,5397.333333333333
66743,1451.0
66749,3222.6666666666665
66751,3953.5
66752,3051.0
66753,1436.5
66759,115704.0
66762,2915.6666666666665
66763,893.3333333333334
66764,3854.7
66765,1857.3
66766,1849.3333333333333
66767,1230.9
66769,4950.333333333333
66770,981.3333333333334
66771,2941.0
66772,80260.8
66773,186895.2
66776,3107.6666666666665
66777,3910.3333333333335
66796,636.0
66797,1809.9133333333332
66798,1190.0
66799,995.7
66802,1397.0
66803,2171.0
66806,3561.0
66807,964.5
66812,4353.5
66814,266800.5
66815,1608.0
66816,3443.5
66817,2322.0
66819,1293.0
66820,197203.0
66822,5490.333333333333
66823,3729.0
66825,88019.66666666667
66826,41117.333333333336
66829,438.0
66832,3588.0
66833,2488.0
66834,2661.0
66835,3713.0
66836,2819.0
66839,85882.66666666667
66845,1958.5
66846,2049.3333333333335
66855,45589.666666666664
66856,240.5
66863,5238.0
66866,254762.5
66873,1964.0
66875,1001.0
66876,5422.5
66877,1045.5
66878,5532.0
66880,32331.5
66882,2267.0
66883,3523.5
66884,1610.0
66887,3908.0
66888,403419.5
66889,1093.5
66898,28353.0
66906,1257.3333333333333
66907,3570.6666666666665
66925,32528.4
66936,2708.5
66940,8148.5
66942,116434.5
66943,13535.5
66944,15351.5
66945,5422.0
66954,235846.66666666666
66956,5234.0
66962,2615.0
66963,2407.5
66964,3065.0
66965,1024.5
66969,1026.0
66970,578.5
66971,1060.5
66972,1490.0
66974,1042.0
66975,1031.0
66985,1884.5
66986,3642.0
66987,1366.0
66988,3920.0
66989,3065.0
66993,2779.0
66994,2782.0
66995,3737.0
66996,8589.0
66997,4640.5
66999,27113.0
67001,3156.0
67018,213004.0
67021,143900.0
67023,112601.0
67024,79279.0
67028,6290.0
67030,-1541.8400000000001
67032,1768.0
67050,2208.0
67051,19987.0
67052,4657.0
67053,6924.0
67054,2957.0
67055,2071.0
67057,2419.0
67060,9107.0
67061,4759.5
67062,1615.5
67063,828.5
67064,4647.5
67065,2288.0
67066,1251.5
67067,1937.5
67068,1698.5
67070,2306.0
67073,1051.0
67074,9199.0
67077,5353.5
67079,1833.0
67081,5387.5
67082,2507.0
67084,3783.0
67087,3161.5
67089,7744.0
67091,182179.2
67098,801.0
67100,5068.0
67101,9538.5
67102,17940.5
67103,17427.5
67110,3177.0
67111,2883.5
67116,30336.5
67117,10676.5
67121,1074.0
67138,9406.0
67140,87150.5
67142,1034.0
67143,7251.5
67145,12281.5
67146,6790.5
67147,282487.0
67149,2631.0
67150,6385.5
67151,3217.5
67161,220782.5
67163,12931.730000000001
67170,3671.4
67171,136333.0
67178,25317.6
67179,2161.5
67180,2657.0
67181,5606.0
67188,3201.5
67190,189671.0
67192,1162.0
67194,2884.0
67196,10774.0
67202,5607.0
67210,1684.0
67212,7312.0
67213,4343.0
67214,29063.0
67225,5721.0
67227,2087.7400000000002
67228,3579.0
67235,6976.0
67238,3111.0
67239,599886.4133333333
67240,3919.0
67241,120.9
67242,1168.2
67243,1271.5
67244,838.5
67245,3418.5
67246,2785.0
67266,4801.0
67268,2517.0
67269,4347.0
67270,3145.5
67271,1590.0
67272,2121.5
67273,707.0
67274,860.0
67275,1632.9
67281,2824.8
67282,3795.6
67284,199644.9
67285,243880.2
67286,6811.5
67290,2599.0
67292,1188.0
67293,1138.5
67294,1016.0
67296,679.5
67297,2745.0
67298,36093.0
67326,3498.5
67327,3428.5
67330,1884.0
67331,1136.5
67332,2030.0
67333,3913.0
67334,1449.5
67335,8074.0
67336,7877.5
67339,5570.0
67340,7373.0
67345,6296.0
67349,4241.0
67350,3752.5
67351,443.0
67365,2521.0
67366,4533.5
67367,1293.0
67368,1991.0
67369,3130.5
67370,3168.0
67371,2692.5
67372,2515.0
67373,11361.0
67375,6109.5
67376,5825.0
67377,2803.5
67382,3020.5
67383,3612.5
67384,3559.0
67385,2252.5
67386,3473.5
67387,2724.5
67388,7725.5
67389,7546.5
67392,2494.0
67394,3796.5
67395,3845.5
67397,2589.5
67399,2952.0
67400,8276.0
67401,1052.5
67402,4342.0
67404,1813.5
67419,16550.0
67420,240759.5
67422,3334.0
67423,3076.0
67430,3559.0
67432,4443.5
67438,8502.5
67439,3660.0
67441,3078.0
67446,3118.0
67448,5179.5
67449,1414.5
67450,3772.5
67451,115.0
67452,7065.0
67453,3247.0
67456,786.0
67457,0.0
67458,177.0
67459,929.0
67460,521.5
67461,680.5
67463,2460.0
67464,231.0
67465,5368.0
67466,3971.0
67467,4911.5
67468,3805.0
67470,4013.5
67471,1615.0
67472,2112.0
67473,1226.0
67475,2862.0
67476,2111.5
67477,3605.5
67478,1773.0
67479,1992.0
67481,1498.5
67482,1833.0
67486,2559.0
67487,11030.58
67489,190800.0
67491,2287.0
67492,1816.5
67505,849.5
67506,1657.5
67507,2086.0
67509,2176.5
67512,2832.0
67513,8637.0
67514,1103.5
67515,1078.0
67516,1036.0
67517,1582.0
67518,1076.5
67519,4326.0
67520,1201.5
67521,1098.5
67522,417.0
67523,1765.0
67524,840.5
67526,2944.5
67527,2611.0
67529,4055.0
67530,7912.0
67531,5051.0
67569,2131.0
67572,5630.0
67577,944.7
67578,1367.7
67585,2341.0
67592,4508.0
67593,3987.0
67594,5505.0
67595,5204.0
67603,6857.0
67617,7039.0
67707,1786.0
67708,2456.0
67709,1968.0
67720,2852.0
7790,1728572.8579999998
8223,2228440.959
944,2955.7
